id,Translation
1062,"áspero, feroz, ruidoso".
1063,"ventoso, ventoso, soplador".
1064,"choppy".
1065,"sucio".
1066,"hinchado, racheado".
1067,"squally".
1068,"Thundery".
1069,"alcanforado".
1070,"sin alcanforar".
1071,"capaz".
1072,"capaz".
1073,"seguro de pies, seguro de pies, confiado".
1074,"ingenioso".
1075,"incapaz".
1076,"incapaz".
1077,"incapaz".
1078,"cuidado".
1079,"sin cuidado".
1080,"desatendida, descuidada".
1081,"no atendido".
1082,"cuidado".
1083,"golpe a golpe".
1084,"seguro, seguro".
1085,"cerca".
1086,"escrupuloso, meticuloso, concienzudo,"
1087,"elaborado, elaborado, detallado".
1088,"estrecho, minuto".
1089,"demasiado cuidado, demasiado cuidado".
1090,"protección".
1091,"estudioso".
1092,"completo".
1093,"descuidado".
1094,"superficial, pasajera, superficial, casual".
1095,"descuidado, descuidado, descuidado, descuidado, descuidado".
1096,"imprudente, descuidado".
1097,"incauto".
1098,"a mano, a mano".
1099,"zoofágico, carnívoro, carnívoro".
1100,"omnívoro".
1101,"all-devouring,"
1102,"alfombrado".
1103,"sin alfombra".
1104,"esculpido, esculpido, tallado,"
1105,"sin tallar".
1106,"acataléctico".
1107,"catalizador".
1108,"sin censura".
1109,"sin diluir".
1110,"como la cola, caudal".
1111,"square-tailed,"
1112,"acaudado, acaudalado,"
1113,"sin cola, anual".
1114,"leafy-stemmed,"
1115,"spiny-stemmed,"
1116,"sin tallo, acaulescente".
1117,"causal".
1118,"abortivo".
1119,"anorexígeno, anorexígeno".
1120,"causal".
1121,"tributario, contributivo, contributivo, contributivo, conducente".
1122,"Errhine".
1123,"rápido".
1124,"inductivo, inducible".
1125,"motivo, motivación, motivación".
1126,"motor, motivo".
1127,"precipitándose".
1128,"esternutatorio, esternutativo".
1129,"no causativo, no causal".
1130,"cauteloso".
1131,"chary, cagy, cagey,"
1132,"Fabian".
1133,"con cautela".
1134,"restringido, vigilado".
1135,"demasiado cauteloso".
1136,"incauto".
1137,"desgarrador, loco, impulsivo, impetuoso, exaltado, descerebrado,"
1138,"como una célula".
1139,"lymphoblast-like,"
1140,"no celular, acelular".
1141,"sin células".
1142,"coherente".
1143,"incoherente".
1144,"sin compartimentos".
1145,"poroso, porífero".
1146,"no poroso".
1147,"bifocal".
1148,"medio, medio".
1149,"nuclear".
1150,"marginal, fringy".
1151,"bordeando, rodeando".
1152,"centrípeta".
1153,"unificando, centrípeta".
1154,"integrador, consolidativo".
1155,"centrífugo".
1156,"seguro, indiscutible".
1157,"tan seguro como disparar".
1158,"incierto".
1159,"indefinido".
1160,"en el aire".
1161,"seguro, seguro".
1162,"positivo, convencido, confiado".
1163,"inseguro, incierto, incierto".
1164,"ambivalente".
1165,"dudoso, dudoso".
1166,"a tientas".
1167,"convencido".
1168,"no convencido".
1169,"dudoso".
1170,"confiado".
1171,"asegurado".
1172,"positivo, demasiado confiado, seguro de la polla".
1173,"tranquilizado".
1174,"seguro de sí mismo, seguro de sí mismo".
1175,"inseguro, tímido, tímido, difidente".
1176,"incierto".
1177,"contingente".
1178,"arriba en el aire".
1179,"certificado".
1180,"certificable".
1181,"certificado".
1182,"acreditado".
1183,"sin certificado".
1184,"inevitable".
1185,"fatídico, fatal".
1186,"inevitable, ineludible, ineluctable,"
1187,"necesario".
1188,"evitable, evitable, evitable, evitable".
1189,"prevenible".
1190,"no evitable".
1191,"cambiante, cambiante".
1192,"ajustable".
1193,"astaticado".
1194,"a cuadros".
1195,"distorsionable".
1196,"veloz, mercurial, inconstante, errático,"
1197,"móvil".
1198,"abierto".
1199,"secado rápido".
1200,"reversible".
1201,"incambiable".
1202,"confirmado".
1203,"congelado, fijado".
1204,"grabado en piedra, tallado en piedra,"
1205,"alterable".
1206,"incomutable".
1207,"intransmisible, inconvertible".
1208,"inalterable".
1209,"alterable".
1210,"inalterable, inalterable".
1211,"incurable".
1212,"último, final".
1213,"modificable".
1214,"no modificable".
1215,"ajustado".
1216,"sin ajustar".
1217,"inadaptado".
1218,"ajustado".
1219,"bien equilibrado, bien ajustado".
1220,"inadaptado".
1221,"sin ajustar, sin adaptar".
1222,"alterado".
1223,"cambiado".
1224,"parafrastico".
1225,"revisado".
1226,"intemporal, sin fecha".
1227,"sin moverse, in-situ".
1228,"sin editar".
1229,"sin reducir".
1230,"sin revisar".
1231,"sin modificar".
1232,"cambiado".
1233,"desnaturalizado, desnaturalizado, desnaturalizado".
1234,"intercambiado".
1235,"transformado".
1236,"variado".
1237,"sin cambios".
1238,"lo mismo".
1239,"ionizado, ionizado".
1240,"sindicado, sindicalizado, no ionizado, no ionizado, no ionizado,"
1241,"mutable, cambiante".
1242,"inmutable, inmutable".
1243,"sintomático, diagnóstico".
1244,"carga positiva, positiva, electropositiva".
1245,"neutral, electroneutral".
1246,"caritativo".
1247,"filantrópico, eleemosinario, benévolo, benéfico".
1248,"sin caridad".
1249,"no registrado".
1250,"poseído".
1251,"de cerca".
1252,"casto".
1253,"continente, célibe".
1254,"virtuoso, virginal, virgen, vestal, puro,"
1255,"sin casta".
1256,"licencioso, zorra, promiscuo, suelto, ligero, fácil,"
1257,"caído".
1258,"licencioso".
1259,"alegre".
1260,"alegre, radiante".
1261,"centelleante, sonriente, radiante".
1262,"ligero, despreocupado, despreocupado, alegre, alegre,"
1263,"alegre, chirriante, boyante".
1264,"soleado, alegre, alegre".
1265,"alegre, desamparado, cortés, alegre,"
1266,"desanimado, deprimente, sin ánimo".
1267,"lo siento, sombrío, lúgubre, lúgubre, monótono, triste, desconsolado, sucio, oscuro, azul".
1268,"sombrío, sombrío, melancólico".
1269,"achlamidiana".
1270,"acondriático".
1271,"cromático".
1272,"amatista".
1273,"castaño rojizo".
1274,"negro-rojo".
1275,"lila azulada, lila azulada,"
1276,"rosado, ruborizado".
1277,"rojo coral".
1278,"crimson-magenta,"
1279,"crimson-purple,"
1280,"púrpura apagado".
1281,"verde dorado".
1282,"gris-rosado, gris-rosado, gris-rosado, gris-rosado,"
1283,"verde claro, verdoso, verde, verde oscuro,"
1284,"violeta-rosa, lila-rosa, lavanda-rosa,"
1285,"piedra de musgo, verde musgo".
1286,"olive".
1287,"color de pavo real, color de pavo real, pavo real".
1288,"lavanda rosa, lavanda rosa".
1289,"polvo azul, polvo azul".
1290,"púrpura-lila, púrpura-lila".
1291,"rosa-lila, rosa-lavanda".
1292,"rose-mauve".
1293,"rosa-morado, rosa-morado,"
1294,"scarlet-crimson,"
1295,"escarlata-rosa".
1296,"piedra".
1297,"tanish".
1298,"ultramarino".
1299,"teñido de violeta, teñido de violeta".
1300,"blanco-rosado".
1301,"neutral, acromático".
1302,"negruzco".
1303,"negro azulado, azul-negro".
1304,"hollín, alquitrán, negro de chorro, chorro, negro de carbón".
1305,"blanco mate".
1306,"hueless".
1307,"gris plateado, gris plateado, gris plateado, gris plateado".
1308,"pizarra-negro".
1309,"white-flowered,"
1310,"blanquecino, blanquecino".
1311,"negro".
1312,"blanco".
1313,"saturado, puro".
1314,"vívido, intenso".
1315,"insaturado".
1316,"aburrido".
1317,"color, color".
1318,"blanco y negro, blanco y negro".
1319,"enrojecido, cara roja, rojo, ruborizado, carmesí".
1320,"blue-flowered,"
1321,"pastel-colored,"
1322,"policromía, policromo, policroma".
1323,"tricolor, tricromo, tricromático".
1324,"acromatoso".
1325,"manchado".
1326,"no manchado".
1327,"sin tratar".
1328,"rico, profundo".
1329,"fluorescente".
1330,"vibrante".
1331,"incoloro, incoloro".
1332,"blanco, lívido, incruento, blanqueado, ceniciento".
1333,"descolorido, descolorido, descolorido, descolorido".
1334,"sombrío, sombrío, sobrio, monótono".
1335,"gris, aburrido".
1336,"etiolada, etiolada, blanqueada,"
1337,"escabroso".
1338,"pálido, pálido, pálido".
1339,"pastoso, pasteloso".
1340,"ceroso, parecido a la cera, ceroso".
1341,"colorido, colorido".
1342,"Gay, bravo, valiente".
1343,"Deportivo, vistoso, jazzístico, llamativo, llamativo".
1344,"de muchos lados".
1345,"ruidoso".
1346,"pintoresco".
1347,"incoloro, incoloro".
1348,"neutral".
1349,"pálido, pálido".
1350,"pastel".
1351,"cristiano".
1352,"Cristo, como Cristo".
1353,"no cristiano".
1354,"no cristiano, sin Cristo".
1355,"sin Cristo, sin cristianismo".
1356,"avanzado".
1357,"humano".
1358,"no civilizado, no civilizado".
1359,"salvaje, incivilizado, incivilizado, salvaje, bárbaro, bárbaro,"
1360,"prealfabeto, no alfabetizado".
1361,"primitivo".
1362,"no clásico".
1363,"sin clasificar".
1364,"sin clasificar, sin clasificar, sin clasificar".
1365,"sin clasificar".
1366,"sin restricciones, sin sensibilidad".
1367,"analizado".
1368,"sin analizar".
1369,"crudo, crudo".
1370,"limpio".
1371,"limpiable".
1372,"limpiamente".
1373,"lavado en seco".
1374,"sin usar, fresco".
1375,"impecable, impecable, impecable, impecable, sin manchas, inmaculado".
1376,"prístina".
1377,"fregado".
1378,"sin mancha, sin manchado, sin ensuciar".
1379,"inmaculado".
1380,"lavado con agua, lavado".
1381,"sucio, sucio, sucio".
1382,"Augean".
1383,"arrastrada, desaliñada".
1384,"ensuciado, ensuciado".
1385,"sucio, sucio, sucio, sucio, sucio, sucio".
1386,"obsceno, negro".
1387,"buggy".
1388,"telaraña".
1389,"cara sucia".
1390,"feculento".
1391,"desagradable, asqueroso, sucio".
1392,"escuálido, sórdido, volado".
1393,"aceitoso, grasiento".
1394,"pésimo".
1395,"macular".
1396,"fangoso, mugriento".
1397,"Ratty".
1398,"escoria".
1399,"smudgy".
1400,"mocoso, mocoso de nariz".
1401,"manchado por el viaje, sucio por el viaje".
1402,"sucio".
1403,"sin barrer".
1404,"sin lavar".
1405,"inobjetable, limpio".
1406,"antiséptico".
1407,"sucio".
1408,"ribald, off-color, bawdy,"
1409,"profano, azul, blasfemo".
1410,"mente sucia".
1411,"obsceno, desagradable, asqueroso, asqueroso, sucio".
1412,"malhablado, malhablado".
1413,"salaz, obsceno, obsceno, lascivo,"
1414,"escabroso".
1415,"escatológico".
1416,"no contaminante, limpio".
1417,"sucio, contaminante".
1418,"radiactivo".
1419,"no radiactivo".
1420,"limpio".
1421,"halal".
1422,"kosher, cosher".
1423,"sucio, impuro".
1424,"tref, terefah, nonkosher,"
1425,"intocable".
1426,"despejado".
1427,"sutil, amplia".
1428,"incisivo, distinto, claro".
1429,"perspicuo, pelúcido, lúcido, límpido, claro como el cristal".
1430,"prima facie".
1431,"inconfundible".
1432,"vívido".
1433,"no está claro".
1434,"nublado, borroso".
1435,"desconcertante, perplejo, confuso".
1436,"vago, oscuro".
1437,"despejado".
1438,"hialoide, hialina".
1439,"líquido, límpido".
1440,"despejado".
1441,"sin congelar".
1442,"opaco".
1443,"niebla, niebla".
1444,"esmerilado".
1445,"Glaucous".
1446,"a prueba de luz, a prueba de luz".
1447,"blanquecino, lechoso, como la leche".
1448,"semiopaco".
1449,"sólido".
1450,"radiopaco, radio-opaco,"
1451,"despejado".
1452,"despejado".
1453,"confundido".
1454,"cabeza hueca, cabeza de barro, adípico, cerebro de apuro".
1455,"lanudo, lanudo, lanudo, lanudo, confuso, confundido, confundido, confundido, confundido".
1456,"nublado".
1457,"estúpido, estupefacto, aturdido, aturdido,"
1458,"abofeteado, tonto, borracho de puñetazo".
1459,"clemente".
1460,"indulgente".
1461,"inclemente".
1462,"incansable".
1463,"clemente".
1464,"suave, templado, balsámico".
1465,"inclemente".
1466,"inteligente".
1467,"astuto, agudo, astuto,"
1468,"inteligente, astuto, cauteloso, cauteloso,"
1469,"con-esto, astuto, inteligente en la calle,"
1470,"estúpido".
1471,"cecina, ganso, ganso, tonto, tonto, tonto, anserina".
1472,"cabeza de madera, cabeza gruesa, de cráneo grueso, cabeza de tronco, cabeza gorda, duncish, duncical, cabeza de hueso, cabeza de bloque,"
1473,"dolce, torpe".
1474,"lenta, obtusa, tonta, aburrida, tenue, densa".
1475,"sin gérmenes, sin lagunas".
1476,"irreflexivo, torpe, abultado".
1477,"sin sentido, sin ingenio, sin sentido, sin ingenio".
1478,"débil".
1479,"como un palo".
1480,"más lejos, más lejos".
1481,"cerca, cerca, cerca".
1482,"profundo".
1483,"allá, allá".
1484,"ambiente".
1485,"a mano, a mano".
1486,"mano a mano".
1487,"caminando, caminando hacia".
1488,"remoto, distante".
1489,"Lejos".
1490,"cerca".
1491,"cerca, aproximado".
1492,"boon".
1493,"grueso, amigable, amiguito".
1494,"confidencial".
1495,"acogedor".
1496,"cerca, bien, querido".
1497,"íntimo, familiar".
1498,"íntimo".
1499,"primo".
1500,"sin motivo alguno".
1501,"vestido, vestido".
1502,"vestida, habilitada, vestida, vestida, atuendo, vestida,"
1503,"panoplado, arreglado".
1504,"con ajuar, pantalones, pantalones de pecho".
1505,"atado".
1506,"caparisonado".
1507,"soterrado".
1508,"Dighted".
1509,"arreglado, arreglado, arreglado, vestido hasta los nueve años, vestido para matar, arreglado, arreglado, arreglado,"
1510,"vestidos".
1511,"habitado".
1512,"demasiado vestido".
1513,"enaguas".
1514,"adecuado".
1515,"excedente".
1516,"togado".
1517,"resultó".
1518,"esmoquin".
1519,"mal vestido".
1520,"uniformados".
1521,"vestida".
1522,"sin ropa".
1523,"desnudo, desnudo, desnudo, al natural".
1524,"completamente desnudo, crudo, pelado, desnudo como un arrendajo, en bruto, en cueros, en total, con el culo desnudo".
1525,"en topless, sin sostén, con los pechos desnudos".
1526,"con la cabeza descubierta, desnuda".
1527,"con piernas desnudas".
1528,"sin fondo".
1529,"sin ropa, sin ropa, sin ropa".
1530,"in deshabille, en deshabille,"
1531,"descubierto, expuesto".
1532,"con poca ropa, apenas vestida, a medias".
1533,"off-the-shoulder,"
1534,"seminuda".
1535,"despojado".
1536,"sin una puntada".
1537,"a pelo, a pelo".
1538,"despejado".
1539,"despejado, sin nubes".
1540,"justo".
1541,"sereno".
1542,"brumoso, brumoso, brumoso, brumoso,"
1543,"fogbound".
1544,"sin sol, cubierto, nublado, cubierto de nubes,"
1545,"nebular, como una nube".
1546,"vaporoso, vaporoso, miasmático, miasmal,"
1547,"ordenado, lógico, consistente, coherente".
1548,"sin costura".
1549,"incoherente".
1550,"desconectado, disperso, ilógico, confuso, desordenado, desarticulado, desconectado, confuso".
1551,"fuzzy".
1552,"plegable, plegable".
1553,"plegable, plegable, plegable".
1554,"tip-up".
1555,"no colapsable, no colapsable".
1556,"sin grilletes".
1557,"agrupado, aglomerado, aglomerado, aglomerado".
1558,"masa, agregado, agregado, agregado".
1559,"difusivo, dispersivo, difusor, difusor".
1560,"separativo".
1561,"burked".
1562,"aplastado, aplastado, aplastado".
1563,"sin publicar".
1564,"inédito".
1565,"publicable".
1566,"inédito".
1567,"según".
1568,"notificable".
1569,"reportable".
1570,"no reportado".
1571,"reportable".
1572,"no reportable".
1573,"combinatorio, combinatorio".
1574,"combinatorio, combinatorio, combinable".
1575,"sin combinar".
1576,"combustible".
1577,"inflamable, inflamable, quemable,"
1578,"inflamable, inflamable".
1579,"incendiario".
1580,"incombustible, incombustible".
1581,"a prueba de fuego".
1582,"ignífugo, resistente al fuego, resistente al fuego, resistente al fuego,"
1583,"ignífugo, retardante de llama,"
1584,"no inflamable".
1585,"explosivo".
1586,"no explosivo".
1587,"encendido, iluminado".
1588,"sin luz, sin iluminación".
1589,"sin encender".
1590,"cómodo, confortable".
1591,"cómodo, acogedor, acogedor".
1592,"fácil".
1593,"hogareño, hogareño, hogareño, hogareño".
1594,"calmante".
1595,"incómodo".
1596,"duro, malo".
1597,"sin comodidades".
1598,"doloroso, irritante".
1599,"miserable, miserable".
1600,"intranquilo".
1601,"cálido".
1602,"cómodo".
1603,"consolado".
1604,"incómodo".
1605,"intranquilo, incómodo, incómodo".
1606,"inquietante".
1607,"mal ajuste".
1608,"self-conscious,"
1609,"conmensurable".
1610,"desproporcionado".
1611,"desproporcionado".
1612,"inconmensurable".
1613,"desproporcionado, desproporcionado".
1614,"hacer dinero, mercenario, mercantil".
1615,"no comercial".
1616,"cielo azul".
1617,"no comercial".
1618,"no comercializado, no comercializado".
1619,"no residencial".
1620,"comisionado".
1621,"común".
1622,"ordinario, promedio".
1623,"popular, democrático".
1624,"frecuente".
1625,"estándar".
1626,"poco común".
1627,"especial, particular, excepcional, especial".
1628,"raro".
1629,"inusual".
1630,"lo de siempre".
1631,"ganada, habitual, acostumbrada, acostumbrada,"
1632,"regular".
1633,"inusual".
1634,"diferente".
1635,"extraño".
1636,"peculiar".
1637,"no acostumbrado".
1638,"único".
1639,"hidrofóbico".
1640,"oleofílico".
1641,"oleofóbico".
1642,"individualista, individualista".
1643,"varios, varios, respectivamente".
1644,"comunicativo, comunicativo,"
1645,"anecdótico, anecdótico, anecdótico".
1646,"expresivo".
1647,"heráldico".
1648,"narración".
1649,"no verbal".
1650,"corazón abierto".
1651,"vocal, franca".
1652,"yarn-spinning,"
1653,"incomunicado, incomunicado".
1654,"cerrado, secreto, cerrado, cerrado, cerrado,"
1655,"inexpresivo, con cara de póquer, impasible, inexpresivo, inexpresivo".
1656,"incomunicado".
1657,"inexpresivo".
1658,"indecible, impronunciable".
1659,"no firme, cambiante".
1660,"Silty".
1661,"no consolidado".
1662,"comparable".
1663,"comparable a".
1664,"incomparable, incomparable".
1665,"todos los tiempos".
1666,"inconmensurable".
1667,"inigualable, inigualable, inigualable, inigualable, sin par, uno y único, uno, sin par, sin par".
1668,"incomparable, único, inigualable, sin igual, solo".
1669,"compasivo".
1670,"cuidado".
1671,"nutriente".
1672,"tierno de corazón".
